Professor_ID,Professor_Name,University,Department,Quality,Difficulty,Class_Name,Comment,Thumbs_Up,Thumbs_Down,Review_Date
1932997,Lucia Lu,Valdosta State University,Education department,3,1,EDUC2110,"She's usually unsure of what she wants to do, she'll give diff instructions each time she talks about an assignment. All the work is online so you don't need to show up, attendance is not mandatory but it is a good percentage of your grade. There are 7 assignments through the whole semester that are short papers. She has a thick accent.",0,0,"Mar 31st, 2020"
1932997,Lucia Lu,Valdosta State University,Education department,5,1,EDUC2120,This was the easiest class I have taken. All the work is online so if I were you I would just take this class online with her. It is a super easy class and she is the nicest lady you will ever meet.,0,0,"Feb 18th, 2020"
1932997,Lucia Lu,Valdosta State University,Education department,2,1,EDUC2120,Basically do the work online and turn it in on time and you will pass the class. I take the on campus version of the class because there is an online version of this class. If I were you I would take the online version of this class because everything we do is online we don't do anything in class. So take the online version and you will pass.,0,0,"Oct 29th, 2019"
1932997,Lucia Lu,Valdosta State University,Education department,3,1,EDUC2120,"The class is an easy A. The assignments are online, and she rarely takes attendance. She is a nice lady but I did not learn anything in the class.",1,0,"Dec 8th, 2018"
1932997,Lucia Lu,Valdosta State University,Education department,2,1,EDUC2120,"Take this online if you can, nothing you do in class will be relevant to teaching. She's very sweet and loving, but not a very good professor. She can be kind of hard to understand, so try to take it online.",0,0,"Nov 6th, 2018"
1932997,Lucia Lu,Valdosta State University,Education department,4,2,EDU2120,She is the sweetest lady who cares deeply for her students. Hard to understand at times but means well. Grade consists of 7 assignments and 3 quizzes. She read the books for you and made powerpoints on Blazeview with all the information. Make sure you turn everything in on time and attend class. Easy A and interesting subject matter.,0,0,"Oct 1st, 2018"
1932997,Lucia Lu,Valdosta State University,Education department,2.5,2,EDU2120,"(Easy A). As long as you complete all the assignments, miss less than 6 classes, and complete , you will be fine. The class is boring side because Dr. Lu has an accent and she talks very slow, but she is a sweet lady, and wants everyone to pass. If you are serious about the edu route, don't take her because you wont learn very much in class.",0,0,"Apr 26th, 2016"
1932997,Lucia Lu,Valdosta State University,Education department,2,1,EDUC2120,"Easy A. Verrrrrrrry boring. She's supposed to be teaching a cultural diversity class, but thinks most people are of one viewpoint and believe in the same thing. I'm a male feminist; she could not, for the life of her, comprehend that.",1,0,"Dec 7th, 2015"
1932997,Lucia Lu,Valdosta State University,Education department,4,1,EDUC2120,"Dr. Lu was my favorite teacher this semester! She's from Taiwan, so she's difficult to understand sometimes, but you will definitely love her ""popcorn"" and interaction with students. Assignments are super easy and she gives you about two weeks to complete each one. Overall, easy A. If you don't pass, it's b/c you didn't show up or turn anything in.",0,0,"Oct 30th, 2015"
1932997,Lucia Lu,Valdosta State University,Education department,4,1,EDUC2120,"Dr. Lu is a sweetheart and hates to give anyone a bad grade. She is a bit confusing in person, but she details everything you need to know for assignments on the drop box on Blazeview. The class is so easy and there is never any busy homework, just a handful of assignments to be turned in on Blazeview throughout the semester. Easiest class ever.",0,0,"Jun 13th, 2015"
1932997,Lucia Lu,Valdosta State University,Education department,3.5,1,EDUC2120,"Dr. Lu is very nice and caring, but there isn't much going on in the class. A few projects and easy quizzes and some kind-of silly group work. She can be difficult to understand at times as well. All in all it was very easy.",1,1,"May 5th, 2015"
1932997,Lucia Lu,Valdosta State University,Education department,2.5,1,EDU2120,"Dr. Lu is sweet as can be, but she is in the wrong field. She does not need to be a teacher because she doesn't teach. You will make an A because you don't really do anything. However, don't expect to learn much of anything and expect to think what the f most of the class period because you don't know what she's talking about.",3,0,"Mar 11th, 2015"
1932997,Lucia Lu,Valdosta State University,Education department,5,1,EDU2120,"SUCH a sweet teacher. Now she does have a strong chinese accent, but you will love her AND the class. Great discussions!",0,0,"Feb 11th, 2015"
1631105,Weimin Feng,Valdosta State University,Physics department,5,4,GEOL1121K,"I had Dr. Feng for Mineralogy and Geochemistry, which ended up being two of my favorite classes. If you pay attention and take notes, you will pass his classes. He doesn't use PowerPoints for his lectures but he explains everything in great depth. He is always available to answer questions, even if they aren't about his class.",0,0,"Apr 29th, 2022"
1631105,Weimin Feng,Valdosta State University,Physics department,5,3,GEOG1113K,"Feng was a great lab professor. He always gave a lecture of how to do the lab, and always answered questions. Some of the labs were challenging ,but they were fun to accomplish. He is straight foreword, and will come off as a jerk to some , but he isn't. Drops your two worse lab grades, and also gives you chances to make up labs.",0,0,"Dec 14th, 2021"
1631105,Weimin Feng,Valdosta State University,Physics department,1,4,GEOG1110,Worst class Ive taken his quizzes are so hard and the answers can not be found anywhere he words the questions horribly and it is hard to make a good grade on the quizzes it is also very hard to understand him in class so I never went,0,0,"Nov 30th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,1,3,GEOG1113K,"He doesn't teach, instead he will tell you what to do in the first 5 minutes of class and then sit and watch you try and figure the rest out. I have not been in a lab with him where he has talked for more than 10 minutes, and this is an hour long lab. I would not recommend taking his lab unless you have already mastered the content. He doesnt teach",0,1,"Nov 20th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,4,2,GEOG1110,Easy. The class was mostly online quizes and then some in class quizzes. Exams are straightforward if you study just a tiny bit and The final is more like a bonus final exam which i didn't need to take because i already had such a good grade. He is very leniant too giving extra credit and helping you if you need it.,0,0,"Oct 29th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,2,3,GEOG1110,"He's a good teacher, he knows what he is talking about. However; it's hard understanding him at times due to his accent and English skills. Definitely needs to study in order to pass. You only get graded by a few assignments. Attendance isn't mandatory, yet; if you show up you can get extra credit (sometimes).",0,0,"May 13th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,5,3,GEOG1110,This is a lecture class so he doesnt take attendance every day. But every once in awhile he will give extra credit for those in class so I always made sure to go. He is straightforward but not mean. I genuinely enjoyed his class. I also had him for a lab for another GEOG class and had fun in there too.,0,0,"Mar 4th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,1,5,GEOG1110,"In my class of 163 people, every day he asks a fairly hard question and picks randomly from the roll sheet to call on people. His lectures are monotone and awful to sit through. He also has a very heavy accent, so many times the question he asks the class every day will be tough to understand. Dont take him.",0,1,"Feb 11th, 2020"
1631105,Weimin Feng,Valdosta State University,Physics department,4,2,GEOG1121K,"He was a great professor for lab. His jokes were always funny. He knew most of his students names. If you needed help he would not mine helping. Very boring when giving instructions, but very helpful during the actual lab.",0,0,"Nov 15th, 2018"
1631105,Weimin Feng,Valdosta State University,Physics department,2,4,GEOG1110,You can not understand him all of the time. He was weekly quizzes. The quizzes are worded poorly and hard. He said only about 1% of his class will get an A as a final grade. And 60 % will only get a C as a final grade. He does not go over notes in class. He watches video or lecture about daily issues. You have to go over notes on your own time.,0,0,"Oct 25th, 2018"
1631105,Weimin Feng,Valdosta State University,Physics department,3,1,GEOG1110,"An OK prof, lectures can get very boring as it is mostly reading powerpoints. Clear grader, and gives huge curves. You can really just read and show up for the exams and you'll be fine.",0,0,"Apr 2nd, 2018"
1631105,Weimin Feng,Valdosta State University,Physics department,5,2,GEOL1121K,Very clear and straight to the point with the instructions! He will answer any questions you have. Easy lab class.,0,1,"Nov 2nd, 2017"
1631105,Weimin Feng,Valdosta State University,Physics department,5,4,GEOG1110,"Dr. Feng is by far my favorite teacher at VSU. You will have to work to get a good grade, but he is always willing to work with you if you go to his office. He is also very funny.",0,0,"Nov 2nd, 2016"
1631105,Weimin Feng,Valdosta State University,Physics department,2,5,GEOG1110,"The lectures are so boring, he just shown a PP every class and talk. The questions in the tests are so specifically so you must to know the terminology and the geological process that he basically doesn't deeply explain in the lectures. Avoid this class if you can. He give extra credits with quizzes, you'll have to do a group presentation.",0,0,"May 4th, 2016"
1631105,Weimin Feng,Valdosta State University,Physics department,2.5,5,GEOG1110,"He is way too tough and hard for such a low level class. If you think this class is an easy A, don't bother taking it. It requires work and if you have to balance other tough courses like I had to, you will struggle to make an A.",0,0,"Dec 10th, 2014"
1631105,Weimin Feng,Valdosta State University,Physics department,1.5,5,GEOG1113K,"If Feng were to step out of the classroom on the very first day of school and never return, nothing would change. This is how useless he is. He does not teach. He just walks around the classroom like an idiot and pays his helpers to give you the answers when you ask for help. If you know nothing about topography coming in, you will struggle.",1,0,"Mar 25th, 2013"
1631105,Weimin Feng,Valdosta State University,Physics department,3.5,2,GEOG1113,"Personally, this professor was very easy, although difficult for some students to understand. I thought he was very helpful. I did not buy the textbook, instead, I googled everything. He gives great study guides and will answer all questions!",1,1,"Mar 27th, 2012"
1631105,Weimin Feng,Valdosta State University,Physics department,1,4,GEOG1113,"Very unorganized, unstructured professor. Boring lectures and pretty hard tests. I don't recommend taking his class.",1,0,"Oct 27th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,1,1,MATH1101,She does not care about her students. It seems she is there for a paycheck and nothing else.,0,0,"Nov 4th, 2022"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,2,5,MATH1101,"very very sweet lady, just poor teacher for those who dont have a good understanding of the work. i had to withdraw from this class from lack of knowledge and falling behind. gives lots and lots of homework",0,0,"Dec 25th, 2021"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,3,3,MATH1101,"Mrs. Barrett is a very caring teacher. Even though she cares about her students passing and encourages you to ask questions, she teaches her class like a high school class. She's very available if you just send her an email, but it just gives me flashbacks to freshman year in high school while I'm listening to her lecture the class.",1,0,"Oct 15th, 2021"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,3,2,MATH1101,Mrs. Barrett is okay. I am very good at math and took all AP maths in high school and taking her class made me feel like I had never taken math before. I took this course because I thought it would be easy to fulfil my last math credit. Mrs. Barrett is very sweet and is very helpful. If you communicate with her she is very understanding.,1,0,"Jun 21st, 2021"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,1,2,MATH1101,"She does not respect her students or think of them as adult individuals, she's a luddite when it comes to distance learning (despite the pandemic), she's the worst math teacher I've ever had. She once told me to figure it out myself when I asked her for guidance, very unprofessional. Also, good luck knowing what's due and when. Find another one lol",0,2,"Apr 15th, 2021"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4,3,MATH1101,"Generally nice, patient person. Very happy to help, too! The lectures can be boring, though, making it easy to not pay attention. If you're someone prone to skipping or leaving (early) classes that get uninteresting, try to fix this or find another course. In my experience, sometimes she treats you like a highschooler. Otherwise, totally good.",1,0,"Mar 23rd, 2021"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4,2,MATH1101,I'm not great at math and I got an A. professor Barrett is nice and very quick to respond to emails! homework/exams are straight forward & directly from the textbook and there's a review day before each exam. I suggest getting the same graphing calculator as her (I got a different one and had to teach myself how to use it) dry lectures but easy A!,1,0,"Dec 17th, 2020"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,4,MATH1101,"I really enjoyed Professor Barretts class. She is a good teacher and she is very understanding. She will work with you, and help you succeed.",1,0,"Nov 4th, 2020"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,3,MATH1101,Professor Barrett is an amazing math teacher and genuinely cares about helping each student get good grades. If you don't do well on an assignment or miss a due date just let her know and she will open it back up for you to improve your grade. I wish I could take her for every math class because she explains each chapter very well.,1,0,"Oct 28th, 2020"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4,4,MATH1101,"She is a very understanding teacher if you late on an assignment she will open it back up for you, the only thing is she grades test very detailed",1,0,"Oct 24th, 2019"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATH1101,"Im terrible at math. Made 2 Cs & 2 Fs on the 4 test and still passed with a B b/c she drops 5 HW grades & 1 test grade, & 1 CW grade. I did the bare minimum in the class & still passed. Do all the online homework and very rare take home CW she gives (only like 3) & youll be fine. Great professor & teaching style reminds me of a HS teacher.",2,0,"Apr 7th, 2019"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,4,MATH1101,I love her. She helped so much. She was available outside of office hours she really cared about you was a student she would do everything she could to help you. Attendance is mandatory you will need the book & the online access code lots of homework online. tests are given back with corrections from her explaining what was wrong. She was a great.,2,1,"Jan 7th, 2019"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,4,MATH1113,"Ms. Barrett is so helpful outside of class. No matter how many questions you have, she clears all mistakes you make. I am not a good student in math, but with lots of help and hard work and dedication you will do really good. Focus and spend hours on mymathlab study plan+watch lots of videos on their.",1,0,"Dec 14th, 2018"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,3,MATH1101,"Super easy, just lots and lots of homework!!!",0,0,"Dec 4th, 2018"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4,2,MATH2620,She literally goes straight by the book. She had online assignments to do but they were fairly simple. Her tests could be tricky at times and she does grade them fairly tough but she's not a bad teacher at all and it's a simple class.,0,0,"Sep 19th, 2016"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,3,4,MATHMOD101,"She's not a bad teacher I just suck at math. But she is willing to help if you ask. She will answer any questions you have but her test are hard at least for me, her final is accumulative but its questions from all the test. she gives homework but its up to you to do it. I'm sure it helps but I never did it.",0,1,"Nov 22nd, 2015"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4,2,MATH1101,She gives homework but not a lot of it. More so towards the end of the semester. She reminds me of a high school teacher so she is really easy. She tries to tell jokes but she really is a nice person. It is essential to show up for class so you can learn. YOU NEED A GRAPHING CALCULATOR !!!!!,0,0,"Nov 22nd, 2015"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,3.5,4,MATH2620,She's a great professor. She just bored me. Expect to work. She assigns ton of homework,0,0,"Aug 2nd, 2015"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATH1111,She's willing to help if you ask. Do your homework and you'll be fine.,1,0,"Jul 17th, 2015"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1101,She is extremely nice. All you have to do is try and do your homework. Guaranteed A.,1,0,"Jun 17th, 2014"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATH2620,"She is very helpful and nice. However, her STAT class is ALOT of work. She had about 2-3 HW assignments a week and I spent about 2-3 hours a week doing homework. I also had to get a tutor to help me, She is nice and willing to help, however her tests are EXTREMELY Hard. many hw assignments and 4 tests. Prepare 2 work hard",0,0,"May 14th, 2014"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1261,She is very helpful and provides clarity with the content. The test are reasonable and she gives plenty of practice prior to test. She is available after class for extra help.,0,0,"Dec 7th, 2013"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,3.5,3,MATH1111,"Her class is very boring, lots of homework, and the test are pretty hard! She is really nice but not a great teacher. She still treats us like we are in high school. I would not recommend her.",0,1,"Dec 5th, 2013"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,3,MATH2620,"Nice lady, but the class is so boring you cant pay attention. Her test are not that easy if you dont pay attention in class. BEWARE: she loves giving homeworks, and lots of it",0,1,"Apr 3rd, 2013"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATHA,"She is amazing teacher! Her class is intresting and easy! If you can't undersatand something, she will always help you even during the test or final exam! Take her class! SHE IS THE BEST!",0,0,"Dec 8th, 2012"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATHA,She is amazing teacher! Her class is intresting and easy. If you can't understand something she will always help you even during the test or final! Take her class! She is the best in math!,0,0,"Dec 8th, 2012"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATH1111,One of the sweetest ladies ever! When people say she works at the slowest person's pace they aren't joking. She's always willing to help you and if you miss turning in a homework or quiz she is really easy to talk to about pushing the date back a little! The test isn't multiple choice but the final is!,0,0,"Nov 10th, 2012"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1101,I am horrible at math but i loved taking her class for math modeling. She is very clear and a really sweet lady. I never used the book but still felt confident on tests and quizzes.,0,0,"Nov 5th, 2012"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1111,"I did fine in this class, but I also did all of the suggested homework problems. I would not have done as well just doing the online homework problems. She was very willing to expain anything you needed her to as many times as you needed. Definately make sure you do the practice problems for the final. The test was right from that section.",0,0,"Dec 21st, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH2620,Probably one of the best teachers I have ever taken. She explains everything and goes at the slowest persons pace. This was an easy A for me.,0,0,"Nov 10th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1101,"Rarely used the book, so I wouldn't buy it. Goes over everything. Handouts everyday so make sure you do them. Pop quizzes so study. Tests are easy. Exchanges your lowest grades with your best test grades. It's easy to get an A in this class.",0,2,"Oct 9th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,3,MATH2620,"Math is not my strong point, but she made it some-what easy for me. I went to her office a lot, and she was always willing to help. Very sweet lady. Really cares about her students. Kinda boring in class, but need to pay attention.",0,0,"May 17th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,2,MATH1111,"She is magnificent in her own most glorious way. Helpful, intelligent, non assuming, wonderful teacher!",0,0,"May 4th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1111,"Prof. Barrett is an amazing teacher. As state previously, she teaches the class as if it were a high school class, which was helpful considering I hadn't taken a math since high school. The class assignments on MyMathLab are tedious, but effective in preparing for the tests, and she is extremely forgiving in her deadlines. Definitely take her.",0,0,"Jan 11th, 2011"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1101,"She is the nicest teacher ever. She was a high school teacher, so she still teaches just like a high school teacher! She will go over things until you understand. She will help you in and outside of class. Quick replies to emails! Her tests are ok. Just know how to do the handouts she gives you and you will be fine!",0,0,"Dec 6th, 2010"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1101,"She is the nicest teacher ever. She was a high school teacher, so she still teaches just like a high school teacher! She will go over things until you understand. She will help you in and outside of class. Quick replies to emails! Her tests are ok. Just know how to do the handouts she gives you and you will be fine!",0,0,"Dec 6th, 2010"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,1,MATH1111,might possibly be the most boring teacher ever. but shes easy. if youre good and like math dont take her. if you suck at math take her,0,0,"Sep 15th, 2010"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1101,she's a nice persona and is really helpful. She do take role every once in a while. her test can be hard or easy...make sure you go in detail because she do count off for every minor mistake,0,0,"May 16th, 2010"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH2620,"This lady is as sweet as can be. I loved being in her class. Statistics was so daunting, yet she made it relatively easy. I'd bring things to do while in class because it gets boring sometimes, she takes a while re-explaining things to people who don't understand, but she cares for everyone. I'd take her again in a heartbeat.",0,0,"Jan 8th, 2010"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,5,1,MATH1111,"Overall great teacher, she knows what she is talking about. Class can be very boring at times but she does not get onto you if you sleep in class. She is willing to answer all of your questions. She makes the transition to college very easy.",0,0,"Dec 14th, 2009"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1111,if you like to sleep. pick this teacher. she is boring but she knows her stuff. pay attention and you will have an A. thats the hard part. she goes over stuff to slow and you fall asleep. she takes role everyday but has no attendence policy? missed four weeks of class but had a B. she is real nice. i would take her again,0,0,"May 17th, 2009"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,MATH1111,"I LOVE THIS teacher. she really cares about the students if you talk to her. she also tries to get to know all her students. if you have a problem just talk to her, it doesnt even have to be math related. she dresses soo cute! take this class. she explains the stuff well, she kind of teaches it like it is a highschool class",0,0,"Oct 29th, 2008"
1113052,Patricia Barrett,Valdosta State University,Mathematics department,4.5,2,ALG1111,No Comments,0,0,"Oct 29th, 2008"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,1,MATH1101,"Pretty much just reads the notes off the projector he has already written for the chapters, doesn't do any actual teaching.",0,0,"Dec 1st, 2022"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,5,MATH2262,Only take his class if you are prepared to teach yourself. The lectures are so boring and monotone that he fell asleep teaching his own class. The only redeeming factor is that he practically gives you the questions and answers on the test if you're up to solving all of them.,0,0,"Oct 26th, 2022"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,3,MATH1101,"He's a fantastic person but not a good professor. If you take this class, you will basically be teaching yourself. If you take notes and do the study guides, you should be good when it comes to the test.",0,0,"Dec 8th, 2021"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,4,MATH1101,"Not helpful at all, super hard to understand.",0,0,"Mar 8th, 2021"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,3,MATH1101,He just reads off the screen and does not work out any problems. He also is very hard to understand at times. I have learned nothing from his class.,0,0,"Nov 2nd, 2020"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,3,2,MATH1101,"Professor Goel is hard to understand at first , but he gives you all the notes you'll need for the chapter. He gives homework but goes over it to make sure you understand. If you do he homework you'll pass the test because they come from the homework",0,0,"Nov 4th, 2019"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,3,MATH1101,"PROS: knows what he is talking about, uses homework questions on tests, available outside of the classroom CONS: wastes class time, thick accent, slow speaker, cannot relate material Here's what a normal day looks like: ""Hello folks. Anyone have a question to ask me please?"" then we'll go over the homework from previous day and not even learn",0,0,"Oct 24th, 2019"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,2,5,MATH1101,"I wouldnt call him awful, but I wouldnt take him again. He has a thick a accent so its hard to understand. He is very test heavy but nothing else. Youll have to learn all of this on your own time and its best with a tutor. He is a great mathematician, hes just not great at keeping the class interested. Especially ones that suck at math.",0,0,"Oct 10th, 2019"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,4,MATH1111,"His class is solely based on tests. He gives no other assignments for a grade so if you're not such a good test taker, I don't recommend taking his class. Also, he can be boring and he does all of the work out of the textbook. When you don't understand something, he tries to explain it but the language barrier makes it difficult to comprehend.",0,0,"Mar 31st, 2019"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,1,5,TRIG,"I dont recommend his class. He only had 6 test on his syllabus and nothing else. He doesnt offer any graded homework or quizzes or anything to help boost your grade, you just take the test and thats it. The test are all short answer & show your work. No multiple choice (he hand writes the test). He doesnt really explain or teach well.",5,0,"Oct 29th, 2018"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,2,4,MATH1101,Disclaimer: I AM NOT A STRONG MATH STUDENT!! Very few grades which are only test. The book is a must! Classes are only based on the book and reviewing homework from the book. Lots of homework. Must do it if you want to understand and pass the class. All test questions come from homework. He's always willing to help but is not always helpful.,3,1,"Jun 4th, 2018"
2064925,Sudhir Goel,Valdosta State University,Mathematics department,5,1,MATH1261,just awesome,1,7,"Sep 28th, 2016"
430812,Mark Blackmore,Valdosta State University,Biology department,5,1,BIOL3850,"Dr. Blackmore was by far my favorite biology class at VSU. His quizzes and tests were 100% fair if you studied. He didn't try to trip anyone up and it's safe to say that what you put in to his class is exactly what you're gonna get out. So, if you want an A with no hassle, study for Dr. Blackmore's test decently, and you'll get an A!",0,0,"May 15th, 2022"
430812,Mark Blackmore,Valdosta State University,Biology department,4,3,BIOL1010,"Very easy class, all homework and tests are online through Blazeview. If you read the lectures and the textbook the homework and test will be very simple.",0,0,"Nov 19th, 2021"
430812,Mark Blackmore,Valdosta State University,Biology department,5,4,BIOL3850,"He is very caring and loves to talk with students. He is very passionate about entomology. I really enjoy his class, but you do need to study as you go because you cannot study the night before. If you put time into this class, then you will be fine.",0,0,"Apr 19th, 2021"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,BIOL1010,"He was super understanding the whole semester and alway gave you a chance when you may have missed a HW quiz or something like that. PAY ATTENTION to what he repeats itll show up on exams. Exams about 50 questions. Final is optional! Show up to class. Read chapter, do the hw quiz, and go to the lecture! In that order! its truly the best way !",0,0,"Jan 11th, 2021"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,BIOL1010,He went over the same slides he posts online. All we had was online test and chapter quizzes.,0,0,"Oct 29th, 2020"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,BIOL1101,He is super caring. He is understanding of situations if you miss an homework now and then. He is willing to reopen the homework if you go see him in the office. Go to the study sessions held by the student instructor. The tests are literally straight off the jeopardy and kahoots that she makes. Go to the review sessions and study those questions.,0,0,"Feb 27th, 2020"
430812,Mark Blackmore,Valdosta State University,Biology department,5,2,BIOL1010,Pretty straight forward. All he did was lecture . . . Took attendance every other class or so (sometimes longer). There was quizzes and tests . . . He repeated questions so it's easy to study for the big tests by using the quizzes,0,0,"Jan 30th, 2020"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,BIOLOGY,Actually one of those teachers that is laid back as long as you get your work done. Really funny and jokes around with the class a lot. I would 10/10 recommended!,0,0,"Dec 6th, 2019"
430812,Mark Blackmore,Valdosta State University,Biology department,4,4,BIOL1010,"He is very lecture heavy, so if you dont like that, well youll probably have to deal with it because its a requirement. Take notes in his class, he will give you plenty of time to do so. He gives most of his stuff, besides tests, online. The book is also online. Fairly easy teacher, just pay attention and ask questions if you need it.",0,0,"Oct 10th, 2019"
430812,Mark Blackmore,Valdosta State University,Biology department,5,1,BIOL1010,"Easy class. I passed with an A because the 4 test in the class all came from the questions from the online quizzes. The online quizzes are easy b/c you can use the textbook & google it, & go back later & memorize the answers for the test. DO THE QUIZES, STUDY THE QUIZZES! Read the chapters as well. No final/midterm. ATTENDENCE PART OF GRADE",0,0,"Apr 7th, 2019"
430812,Mark Blackmore,Valdosta State University,Biology department,5,4,BIOL1010,Reading the book+taking good notes on the reading+ adding to those notes with the lecture powerpoints is the best way to do good in this class. Dr. Blackmore goes in depth with his lectures which really helps in fully understanding the concept. Study quizzes for test which will really help a lot.,0,0,"Dec 13th, 2018"
430812,Mark Blackmore,Valdosta State University,Biology department,3,4,BIOL1010,Dr. Blackmore was a good professor however his notes in his lectures were kind of hard to understand. You cover a lot of information in this class and it can be overwhelming at times. The tests were really hard! Make sure to do the online textbook quizzes because those will save your grade and he pulls questions from the quizzes to put on tests.,1,0,"Nov 26th, 2018"
430812,Mark Blackmore,Valdosta State University,Biology department,5,3,3850ENTO,"Make sure to attend class because he lectures over a lot of material that will be on the exam. His class is not to terribly difficult, but studying and taking notes is the key to passing his class. His labs are fairly easy and he always gets straight to the point , so you are out of their very quickly.",0,0,"Mar 7th, 2018"
430812,Mark Blackmore,Valdosta State University,Biology department,3,3,BIOL1010,"Professor Blackmore has very structured pre-planned lectures. All work is done outside of class, aside of exams. There were four exams and a final. Make sure you do good on the exams because they far outweigh the quizzes. Exams are in depth but the final is easy. You get whatever grade you earned. No exceptions.",0,0,"Dec 29th, 2017"
430812,Mark Blackmore,Valdosta State University,Biology department,2.5,5,BIOL3850,Lovable as hell and will make you laugh with cheesy professor jokes and comebacks. His exams are HARD. His power-points help but you can memorize everything on them (and they are long beyond belief) and still do bad on his exams. You need to understand concepts and he is very vague on what students should focus on. Basically learn everything.,0,0,"May 15th, 2016"
430812,Mark Blackmore,Valdosta State University,Biology department,5,1,BIOL1200,I love Dr. Blackmore! He is very helpful! Loved his class!,0,2,"Aug 6th, 2015"
430812,Mark Blackmore,Valdosta State University,Biology department,3.5,4,BIO1107,"He definitely knows his stuff! Class is pretty boring, but he's not big on attendance. Test are super hard, have no idea where they come from! He's a great lab teacher and really sweet. His tests are the only thing that make me not want to take him again, they're ridiculous!",0,0,"Nov 15th, 2014"
430812,Mark Blackmore,Valdosta State University,Biology department,2,1,BIOL1100,"okay so the class i took for him was DUMB: Biology Freshman Seminar. Why'd he take it so seriously, IDK. I wanted to do it tho because I'm a bio major, but i came to class EVERY DAY and did 2/4 writing assignments which was ALL the work and i made a D! I'm going to discuss the grade but i don't think he should teach that class...seriously.",0,2,"Jan 10th, 2011"
